Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Adjusted Average Daily Traffic Amount,Agency,At Intersection Flag,Average Daily Traffic Amount,Average Daily Traffic Year,Case ID,Construction Zone Flag,Construction Zone Workers Present Flag,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Highway System,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Number of Lanes,Other Factor,Outside Shoulder Width on Divided Highway,Physical Feature 1,Private Drive Flag,Property Damages,Right of Way Usual Width,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Roadway Type,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet
12163738,True,False,,Austin Police Department,True,,,111720536,False,No,0,0,1,1,0,Non-Incapacitating Injury,910,1,0,2011,Tuesday,Pedalcyclist,,UNKNOWN,Intersection,30.31000377,Daylight,-97.74003572,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,,40,N LAMAR BLVD,4205,Dry,Stop Sign,Cloudy,Not Worn
12148111,False,False,,Austin Police Department,True,,,111731311,False,No,0,0,0,2,0,Not Injured,1626,0,0,2011,Wednesday,Pedalcyclist,,NORTHWESTERN AVE,Intersection,30.26321478,Daylight,-97.71336246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,WEBBERVILLE RD,2507,Dry,Stop Sign,Clear,Not Worn
12228469,True,False,,Austin Police Department,True,,,111740889,False,No,0,0,1,1,0,Non-Incapacitating Injury,1257,1,0,2011,Thursday,Pedalcyclist,,E 38TH ST,Intersection,30.29720477,Daylight,-97.72674247,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,GREENWAY ST,3799,Dry,None,Clear,"Worn, Not Damaged"
12148003,False,False,,Austin Police Department,True,,,11-1751191,False,No,0,0,0,1,1,Possible Injury,1510,1,0,2011,Friday,Pedalcyclist,,COMAL ST,Intersection,30.26118478,Daylight,-97.72739247,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,E 4TH ST,1600,Dry,Stop Sign,Clear,Unknown If Worn
12148057,True,False,,Austin Police Department,True,,,11-1761258,False,No,0,0,0,0,1,Possible Injury,1558,1,1,2011,Saturday,Pedalcyclist,,HARMON AVE,Intersection,30.30468477,Daylight,-97.71558247,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,FENCE (CHAINLINKED),,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,E 46TH ST,1000,Dry,Stop Sign,Clear,Not Worn
12213232,False,False,,Austin Police Department,True,,,111761368,False,No,1,0,1,0,0,Killed,1515,1,0,2011,Saturday,Pedalcyclist,,UNKNOWN,Intersection Related,30.33451477,Daylight,-97.73343246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,ARROYO SECO,,Dry,None,Clear,Not Worn
12148053,True,False,,Austin Police Department,True,,,11-1770969,False,No,0,0,1,1,0,Non-Incapacitating Injury,1425,1,0,2011,Sunday,Pedalcyclist,,NORTHLOOP BLVD W,Intersection,30.32109477,Daylight,-97.72938246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,40,N LAMAR BLVD,5299,Dry,Signal Light,Clear,Not Worn
12164817,True,False,,Austin Police Department,True,,,111781026,False,No,0,1,0,1,0,Incapacitating Injury,1503,1,0,2011,Monday,Pedalcyclist,,W DEAN KEETON ST,Intersection Related,30.28978477,Daylight,-97.74140246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,GUADALUPE ST,2525,Dry,Signal Light,Clear,Unknown If Worn
12148181,False,False,,Austin Police Department,True,,,111791727,False,No,0,0,0,5,0,Not Injured,2130,0,0,2011,Tuesday,Pedalcyclist,,RED RIVER ST,Intersection,30.27114478,"Dark, Lighted",-97.73545246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,E 11TH ST,598,Dry,Flashing Red Light,Clear,"Worn, Not Damaged"
12214161,True,False,,Austin Police Department,False,,,11-1790902,False,No,0,0,1,1,0,Non-Incapacitating Injury,1310,1,0,2011,Tuesday,Pedalcyclist,,,Driveway Access,30.25843454,Daylight,-97.75021116,One Motor Vehicle - Turning Left,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,BARTON SPRINGS RD,610,Dry,Signal Light,Clear,"Worn, Unk Damage"
12148072,False,False,,Austin Police Department,False,,,11-1800390,False,No,0,0,1,1,0,Non-Incapacitating Injury,803,1,0,2011,Wednesday,Pedalcyclist,,,Driveway Access,,Daylight,,One Motor Vehicle - Turning Right,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,True,NONE,,Non Trafficway,"Straight, Level",Other (Explain In Narrative),Not Applicable,,30,N LAMAR BLVD,,Dry,None,Clear,Not Worn
12163674,True,False,,Austin Police Department,True,,,111810374,False,No,0,0,0,1,1,Possible Injury,720,1,0,2011,Thursday,Pedalcyclist,,SPEER LN,Intersection,30.20336479,Daylight,-97.79218245,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,EMERALD FOREST DR,6399,Dry,Stop Sign,Clear,"Worn, Unk Damage"
12163823,True,False,,Austin Police Department,True,,,111810443,False,No,0,0,1,1,0,Non-Incapacitating Injury,830,1,0,2011,Thursday,Pedalcyclist,,TIN CUP DR,Intersection,30.44220475,Daylight,-97.80429244,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,SPICEWOOD PKWY,11533,Dry,None,Clear,"Worn, Unk Damage"
12164577,False,False,,Austin Police Department,True,,,111810595,False,No,0,0,1,1,0,Non-Incapacitating Injury,1010,1,0,2011,Thursday,Pedalcyclist,,UNKNOWN,Intersection Related,30.30444134,Daylight,-97.74355636,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,,35,N LAMAR BLVD,3702,Dry,Stop Sign,Clear,Not Worn
12163872,True,False,,Austin Police Department,True,,,11-1861567,False,No,0,0,0,2,1,Possible Injury,1828,1,0,2011,Tuesday,Pedalcyclist,,N LAMAR BLVD,Intersection,30.33939476,Daylight,-97.71783247,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,W ST JOHNS AVE,798,Dry,Signal Light,Clear,"Worn, Not Damaged"
12163876,False,False,,Austin Police Department,True,,,11-1861499,False,No,0,0,1,1,0,Non-Incapacitating Injury,1753,1,0,2011,Tuesday,Pedalcyclist,,ANDERSON MILL RD,Intersection Related,30.44684475,Daylight,-97.81193243,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,PECAN CREEK PKWY,,Dry,Stop Sign,Clear,Not Worn
12163847,True,False,,Austin Police Department,True,,,11-1870442,False,No,0,0,0,1,1,Possible Injury,748,1,0,2011,Wednesday,Pedalcyclist,,COMAL ST,Intersection Related,30.27312478,Daylight,-97.72381247,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,PEUGEOT BIKE - SINGLE SPEED,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,E 12TH ST,1501,Dry,Signal Light,Clear,"Worn, Not Damaged"
12863306,False,False,,Austin Police Department,True,,,11-1871923,False,No,0,0,1,0,0,Non-Incapacitating Injury,2030,1,1,2011,Wednesday,Pedalcyclist,,UNKNOWN,Intersection Related,30.31049477,"Dark, Lighted",-97.71193247,One Motor Vehicle - Turning Right,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,E 51ST ST,1000,Dry,Signal Light,Clear,Unknown If Worn
12163986,True,False,,Austin Police Department,False,,,11181634,False,No,0,1,0,1,0,Incapacitating Injury,1917,1,0,2011,Friday,Pedalcyclist,,CENTENNIAL TRL,Intersection Related,30.45010677,Daylight,-97.81896028,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Curve, Level",Main/Proper Lane,On Roadway,,35,ANDERSON MILL RD,,Dry,Marked Lanes,Clear,Unknown If Worn
12195532,False,False,,Austin Police Department,False,,,11-1921216,True,Yes,0,0,1,0,0,Non-Incapacitating Injury,2030,1,1,2011,Monday,Pedalcyclist,,,Driveway Access,30.4100027,Unknown,-97.71649041,One Motor Vehicle - Turning Right,,Construction - Within Posted Road Construction Zone (Not Related To Crash),,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Level",Other (Explain In Narrative),On Roadway,,35,DUVAL RD,3200,Dry,Center Stripe/Divider,Clear,Not Worn
12226766,False,False,,Austin Police Department,False,,,11-1920818,False,No,0,0,1,1,0,Non-Incapacitating Injury,1217,1,0,2011,Monday,Pedalcyclist,,,Non Intersection,,Daylight,,One Motor Vehicle - Going Straight,,Not Applicable,,In A Parking Lot,True,NONE,,Non Trafficway,"Straight, Grade",Other (Explain In Narrative),Not Applicable,,0,S FIRST ST,,Dry,Other (Explain In Narrative),Clear,Not Worn
12195439,True,False,,Austin Police Department,True,,,11-1931183,False,No,0,0,1,1,0,Non-Incapacitating Injury,1614,1,0,2011,Tuesday,Pedalcyclist,,CHICON ST,Intersection Related,30.25710478,Daylight,-97.72461247,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,E CESAR CHAVEZ ST,1898,Dry,Signal Light,Clear,Not Worn
12189507,False,False,,"Department Of Public Safety, State Of Texas",False,,,,False,No,0,0,1,0,0,Non-Incapacitating Injury,105,1,1,2011,Thursday,Pedalcyclist,,,Non Intersection,30.27395832,"Dark, Lighted",-97.74325676,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,KHS 24 SPD MOUNTAIN BIKE S/N: U11J00337,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,LAVACA ST,1128,Dry,Bike Lane,Clear,Not Worn
12195643,False,False,,Austin Police Department,True,,,11-1951705,False,No,0,0,1,1,0,Non-Incapacitating Injury,1928,1,0,2011,Thursday,Pedalcyclist,,BURTON DR,Intersection,30.24016478,Daylight,-97.72707247,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,35,E RIVERSIDE DR,,Dry,Signal Light,Clear,Not Worn
12228420,False,False,136130,Austin Police Department,False,136130,2014,111961032,False,No,0,0,0,3,1,Possible Injury,1318,1,0,2011,Friday,Pedalcyclist,Interstate,,Driveway Access,30.43383005,Daylight,-97.66973914,One Motor Vehicle - Going Straight,6,One Vehicle Leaving Driveway,10,Entrance To Or Exit From Private Property Or Driveway,False,NONE,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",0,IH0035,,Dry,Center Stripe/Divider,Clear,Not Worn
12195628,False,False,,Austin Police Department,False,,,111980329,False,No,0,0,0,7,0,Not Injured,226,0,0,2011,Sunday,Pedalcyclist,,,Non Intersection,30.26618478,"Dark, Unknown Lighting",-97.74350246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,W 4TH ST,100,Dry,Marked Lanes,Clear,Not Worn
12195628,False,False,,Austin Police Department,False,,,111980329,False,No,0,0,0,7,0,Not Injured,226,0,0,2011,Sunday,Pedalcyclist,,,Non Intersection,30.26618478,"Dark, Unknown Lighting",-97.74350246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,W 4TH ST,100,Dry,Marked Lanes,Clear,Not Worn
12195628,False,False,,Austin Police Department,False,,,111980329,False,No,0,0,0,7,0,Not Injured,226,0,0,2011,Sunday,Pedalcyclist,,,Non Intersection,30.26618478,"Dark, Unknown Lighting",-97.74350246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,W 4TH ST,100,Dry,Marked Lanes,Clear,Not Worn
12195628,False,False,,Austin Police Department,False,,,111980329,False,No,0,0,0,7,0,Not Injured,226,0,0,2011,Sunday,Pedalcyclist,,,Non Intersection,30.26618478,"Dark, Unknown Lighting",-97.74350246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,W 4TH ST,100,Dry,Marked Lanes,Clear,Not Worn
12195696,False,False,,Austin Police Department,False,,,11-1980939,False,No,0,0,1,0,0,Non-Incapacitating Injury,245,1,1,2011,Sunday,Pedalcyclist,,E MARTIN LUTHER KING JR BLVD,Intersection Related,30.27894659,"Dark, Lighted",-97.7321752,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,RED RIVER ST,1898,Dry,Signal Light,Clear,Not Worn
12195828,False,False,,Austin Police Department,False,,,1112001420,False,No,0,0,0,1,1,Possible Injury,1755,1,0,2011,Tuesday,Pedalcyclist,,,Non Intersection,,Daylight,,One Motor Vehicle - Going Straight,,Not Applicable,,In A Parking Lot,True,NONE,,Non Trafficway,"Curve, Hillcrest",Other (Explain In Narrative),Not Applicable,,0,HART LN,,Wet,None,Clear,Not Worn
12195758,False,False,162940,Austin Police Department,False,162940,2014,11-2010718,False,No,0,0,0,1,1,Possible Injury,1038,1,0,2011,Wednesday,Pedalcyclist,Interstate,E OLTORF ST,Intersection Related,30.23362083,Daylight,-97.74125817,One Motor Vehicle - Going Straight,6,Not Applicable,10,Not Applicable,False,NONE,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",0,IH0035,,Dry,Signal Light,Clear,Not Worn
12195760,False,False,34215,Austin Police Department,False,34215,2014,11-2011538,False,No,0,0,1,1,0,Non-Incapacitating Injury,1853,1,0,2011,Wednesday,Pedalcyclist,State Loop,,Driveway Access,30.2474335,Daylight,-97.77414677,One Motor Vehicle - Turning Right,4,One Vehicle Leaving Driveway,0,Entrance To Or Exit From Private Property Or Driveway,False,BICYCLE,80,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",35,SL0343,2224,Dry,None,Clear,Not Worn
12207897,True,False,,Austin Police Department,True,,,112011539,False,No,0,0,1,1,0,Non-Incapacitating Injury,1853,1,0,2011,Wednesday,Pedalcyclist,,GUADALUPE ST,Intersection,30.26527478,Daylight,-97.74768246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,W 2ND ST,400,Dry,Signal Light,Clear,Not Worn
12195780,False,False,,Austin Police Department,True,,,112020929,False,No,0,0,1,0,0,Non-Incapacitating Injury,1343,1,0,2011,Thursday,Pedalcyclist,,CRAWFORD AVE,Intersection,30.30720477,Daylight,-97.74942246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,W 35TH STREET CUTOFF,,Dry,Stop Sign,Clear,Unknown If Worn
12196128,False,False,,Austin Police Department,True,,,11-2031491,False,No,0,0,0,1,0,Not Injured,1827,0,1,2011,Friday,Pedalcyclist,,W 2ND ST,Intersection,30.26429478,Daylight,-97.74420246,One Motor Vehicle - Turning Left,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,CONGRESS AVE,199,Dry,Center Stripe/Divider,Clear,Not Worn
12196058,False,False,24711,Austin Police Department,False,24711,2014,11-2041185,False,No,0,0,0,2,1,Possible Injury,1542,1,0,2011,Saturday,Pedalcyclist,Farm To Market,,Driveway Access,30.17516964,Daylight,-97.82311759,One Motor Vehicle - Going Straight,4,One Vehicle Leaving Driveway,10,Entrance To Or Exit From Private Property Or Driveway,False,NONE,100,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",40,FM2304,9724,Dry,Marked Lanes,Clear,Not Worn
12196031,False,False,,Austin Police Department,True,,,112071430,False,No,0,0,0,1,1,Possible Injury,1807,1,0,2011,Tuesday,Pedalcyclist,,3RD ST S,Intersection,30.24739478,Daylight,-97.75920246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,Other (Explain In Narrative),Main/Proper Lane,On Roadway,,25,MARY ST W,798,Dry,Yield Sign,Clear,Not Worn
12195978,False,False,113017,Austin Police Department,True,113017,2014,11-2080921,False,No,0,0,0,1,1,Possible Injury,1300,1,0,2011,Wednesday,Pedalcyclist,US Highway,IH0035,Intersection,30.22659312,Daylight,-97.76940506,One Motor Vehicle - Turning Right,6,Not Applicable,10,Not Applicable,False,NONE,380,US & State Highways,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",0,US0290,3940,Dry,Signal Light,Clear,Unknown If Worn
12289695,True,False,,Austin Police Department,False,,,11-2150799,False,No,0,0,1,0,0,Non-Incapacitating Injury,1927,1,1,2011,Friday,Pedalcyclist,,CHICON ST,Intersection Related,30.27379187,Daylight,-97.71965832,One Motor Vehicle - Other,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,0,E 12TH ST,1924,Dry,None,Clear,Unknown If Worn
12207863,False,False,,Austin Police Department,False,,,11-2102165,False,No,0,0,1,0,0,Non-Incapacitating Injury,2230,1,1,2011,Saturday,Pedalcyclist,,,Driveway Access,30.29481798,"Dark, Lighted",-97.7385435,One Motor Vehicle - Turning Left,,One Vehicle Leaving Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,35,W 30TH ST,211,Dry,None,Clear,Not Worn
12208033,False,False,,Austin Police Department,False,,,11-2130929,False,No,0,0,2,0,0,Non-Incapacitating Injury,1314,2,0,2011,Monday,Pedalcyclist,,,Driveway Access,30.27595417,Daylight,-97.7472499,One Motor Vehicle - Going Straight,,One Vehicle Leaving Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Level",Other (Explain In Narrative),On Roadway,,0,RIO GRANDE ST,1202,Dry,None,Clear,Not Worn
12208022,False,False,33647,Austin Police Department,False,33647,2014,11-2150856,False,No,0,0,1,1,0,Non-Incapacitating Injury,1200,1,0,2011,Wednesday,Pedalcyclist,State Loop,,Driveway Access,30.25482525,Daylight,-97.76225357,One Motor Vehicle - Turning Left,4,One Vehicle Entering Driveway,0,Entrance To Or Exit From Private Property Or Driveway,False,NONE,80,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",40,SL0343,1204,Dry,Center Stripe/Divider,Clear,Not Worn
12614359,False,False,,Austin Police Department,False,,,112151660,False,No,0,0,1,2,0,Non-Incapacitating Injury,1928,1,0,2011,Wednesday,Pedalcyclist,,,Non Intersection,30.26952861,Dusk,-97.78036289,One Motor Vehicle - Going Straight,,Vision Obstructed By Headlight Or Sun Glare,,Not Applicable,False,NONE,,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,,30,ROLLINGWOOD DR,2401,Dry,None,Clear,"Worn, Damaged"
12340681,False,False,,Austin Police Department,False,,,112160454,False,No,0,0,1,1,0,Non-Incapacitating Injury,752,1,0,2011,Thursday,Pedalcyclist,,,Driveway Access,30.23223315,Daylight,-97.72938124,One Motor Vehicle - Turning Right,,One Vehicle Entering Driveway,,Entrance To Or Exit From Private Property Or Driveway,False,NONE,,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,,35,WILLOW CREEK DR,2000,Dry,None,Clear,"Worn, Not Damaged"
12207879,False,False,,Austin Police Department,False,,,112171203,False,No,0,0,0,1,1,Possible Injury,1511,1,0,2011,Friday,Pedalcyclist,,NECHES ST,Intersection Related,30.26493046,Daylight,-97.7389774,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,E 4TH ST,501,Dry,Stop Sign,Clear,Not Worn
12261049,True,False,,Austin Police Department,True,,,11-2170793,False,No,0,0,1,1,0,Non-Incapacitating Injury,1124,1,0,2011,Friday,Pedalcyclist,,DUVAL RD,Intersection Related,30.41178475,Daylight,-97.72342246,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,ASPENDALE DR,,Dry,Stop Sign,Clear,Not Worn
12204645,False,False,,Sunset Valley Police Department,True,,,2011-00070,False,No,0,0,1,1,0,Non-Incapacitating Injury,1900,1,0,2011,Saturday,Pedalcyclist,,BRODIE LN,Intersection Related,30.21978479,Daylight,-97.82660244,One Motor Vehicle - Going Straight,,Not Applicable,,Not Applicable,False,NONE,,City Street,"Straight, Level",Main/Proper Lane,On Roadway,,30,OAKDALE DR,700,Dry,Signal Light,Clear,Not Worn
12265669,False,False,37593,Austin Police Department,True,37593,2014,11-2191049,False,No,0,0,0,1,1,Possible Injury,1419,1,0,2011,Sunday,Pedalcyclist,US Highway,US0290,Intersection,30.33101152,Daylight,-97.68277079,One Motor Vehicle - Going Straight,5,Not Applicable,0,Not Applicable,False,BICYCLE,260,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",45,US0183,1700,Dry,Signal Light,Clear,Not Worn
