Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Agency,At Intersection Flag,Construction Zone Flag,Construction Zone Workers Present Flag,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Other Factor,Physical Feature 1,Private Drive Flag,Property Damages,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet,MercatorX,MercatorY
12498630,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:28:00,1,0,2012,Tuesday,Pedalcyclist,Intersection,30.28953477,Daylight,-97.71498247,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,BICYCLE,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,0,CHERRYWOOD RD,3401,Dry,None,Clear,Unknown If Worn,-10877582.091434054,3540821.394474949
12498787,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:17:00,1,0,2012,Wednesday,Pedalcyclist,Intersection Related,30.21555479,Daylight,-97.74008247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,40,E BEN WHITE BLVD,NO DATA,Dry,Stop Sign,Clear,Not Worn,-10880376.210652964,3531287.6025191485
12629246,False,False,Austin Police Department,True,False,No,0,0,0,2,0,Not Injured,14:19:00,0,0,2012,Thursday,Pedalcyclist,Intersection Related,30.26437854,Daylight,-97.74801969,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,BICYCLE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,35,SL0343,400,Dry,Signal Light,Cloudy,Not Worn,-10881259.77794168,3537578.7080885763
12610407,True,False,Austin Police Department,True,False,No,0,0,0,2,0,Not Injured,15:51:00,0,0,2012,Friday,Pedalcyclist,Intersection,30.27360478,Daylight,-97.75170246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,W 9TH ST,900,Dry,Stop Sign,Clear,Not Worn,-10881669.742022788,3538767.891637991
12510523,True,False,Austin Police Department,False,False,No,0,0,1,3,0,Non-Incapacitating Injury,16:50:00,1,0,2012,Tuesday,Pedalcyclist,Non Intersection,30.2723823,Daylight,-97.7646222,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Grade",Main/Proper Lane,On Roadway,40,W CESAR CHAVEZ ST,1715,Dry,Marked Lanes,Clear,"Worn, Damaged",-10883107.960900769,3538610.317981804
12510712,True,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,16:47:00,1,0,2012,Tuesday,Pedalcyclist,Intersection,30.26925478,Daylight,-97.73972246,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,SAN JACINTO BLVD,799,Dry,Signal Light,Clear,Not Worn,-10880336.134523083,3538207.199859781
12524850,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:44:00,1,0,2012,Wednesday,Pedalcyclist,Intersection,30.22747147,Daylight,-97.86776629,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,RIDGE OAK RD,7200,Dry,Stop Sign,Clear,Not Worn,-10894589.908477906,3532822.8188676173
12618114,False,False,Austin Police Department,False,False,No,0,0,0,0,1,Possible Injury,11:00:00,1,1,2012,Wednesday,Pedalcyclist,Intersection,30.2884695,Daylight,-97.69977302,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,MANOR RD,3532,Dry,Signal Light,Clear,"Worn, Not Damaged",-10875888.983204808,3540684.062268033
12629201,False,False,Austin Police Department,True,False,No,0,0,0,3,0,Not Injured,10:28:00,0,0,2012,Thursday,Pedalcyclist,Intersection,30.26462109,Daylight,-97.78600996,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Hillcrest",Service/Frontage Road,On Roadway,40,SL0001,NO DATA,Dry,Stop Sign,Clear,Not Worn,-10885488.835453179,3537609.969282031
12610089,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,23:58:00,1,0,2012,Friday,Pedalcyclist,Intersection Related,30.28992358,"Dark, Lighted",-97.74443624,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,0,RIO GRANDE ST,2507,Dry,Stop Sign,Clear,Not Worn,-10880860.870112395,3540871.5193551523
12510358,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,09:35:00,1,0,2012,Sunday,Pedalcyclist,Intersection,30.18983422,Daylight,-97.91885756,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,65,SH0045,NO DATA,Dry,Yield Sign,Clear,"Worn, Damaged",-10900277.362638287,3527974.675701218
12510797,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:51:00,1,0,2012,Sunday,Pedalcyclist,Driveway Access,30.23422479,Daylight,-97.72247247,One Motor Vehicle - Turning Right,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,S PLEASANT VALLEY RD,NO DATA,Dry,None,Clear,Not Worn,-10878415.874420095,3533692.926268482
12524591,True,False,Austin Police Department,False,False,No,1,0,0,1,0,Killed,22:26:00,0,0,2012,Monday,Pedalcyclist,Non Intersection,30.43193358,"Dark, Not Lighted",-97.76490165,One Motor Vehicle - Going Straight,Vehicle Changing Lanes,Not Applicable,False,BICYCLE,US & State Highways,"Straight, Level",Service/Frontage Road,On Roadway,50,US0183,NO DATA,Dry,Marked Lanes,Clear,Not Worn,-10883139.069132471,3559192.5845983983
12524945,False,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,12:35:00,1,0,2012,Wednesday,Pedalcyclist,Intersection,30.30566477,Daylight,-97.74414246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,W 38TH ST,1100,Dry,Signal Light,Cloudy,"Worn, Not Damaged",-10880828.16667239,3542901.0200215406
12525247,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,18:18:00,1,0,2012,Friday,Pedalcyclist,Driveway Access,30.3092906,"Dark, Lighted",-97.68113748,One Motor Vehicle - Turning Right,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,0,WHELESS LN,2606,Dry,Center Stripe/Divider,Clear,Unknown If Worn,-10873814.484381352,3543368.5419320073
12584842,True,False,Austin Police Department,False,False,No,0,0,1,2,0,Non-Incapacitating Injury,08:25:00,1,0,2012,Thursday,Pedalcyclist,Driveway Access,30.44198864,Daylight,-97.66590392,One Motor Vehicle - Turning Left,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,CABEROLE SALSA 12 SPEED BICYCLE (1500.00,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,40,FM1825,14914,Dry,Center Stripe/Divider,Clear,"Worn, Not Damaged",-10872118.692239182,3560490.8227943513
12539247,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:07:00,1,0,2012,Friday,Pedalcyclist,Intersection Related,30.28624739,Daylight,-97.67889652,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,Farm To Market,"Straight, Hillcrest",Main/Proper Lane,On Roadway,30,FM0969,4901,Dry,Stop Sign,Clear,Not Worn,-10873565.021855261,3540397.59765621
12599244,False,False,Austin Police Department,True,False,No,0,1,0,1,0,Incapacitating Injury,16:49:00,1,0,2012,Friday,Pedalcyclist,Intersection Related,30.17646878,Daylight,-97.83190185,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,BICYCLE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,0,PIPING ROCK TRL,2699,Dry,Stop Sign,Clear,Not Worn,-10890597.49727952,3526253.4876655214
12539272,True,False,Austin Police Department,True,True,No,0,0,0,1,1,Possible Injury,14:18:00,1,0,2012,Saturday,Pedalcyclist,Intersection Related,30.21064479,Daylight,-97.78708245,One Motor Vehicle - Going Straight,Construction - Within Posted Road Construction Zone (Not Related To Crash),Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,EMERALD FOREST DR,5601,Dry,Signal Light,Clear,Not Worn,-10885608.22449386,3530655.105244923
12539426,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:17:00,1,0,2012,Saturday,Pedalcyclist,Intersection Related,30.32582652,Daylight,-97.73959274,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,30,W NORTH LOOP BLVD,1685,Dry,Signal Light,Clear,Not Worn,-10880321.694158738,3545500.93651058
12558913,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,15:15:00,1,0,2012,Tuesday,Pedalcyclist,Non Intersection,30.35941037,Daylight,-97.69270438,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,HACKBERRY LN,331,Dry,Stop Sign,Clear,Not Worn,-10875102.105799407,3549832.8605102533
12558951,False,False,Austin Police Department,True,False,No,0,1,0,1,0,Incapacitating Injury,11:28:00,1,0,2012,Tuesday,Pedalcyclist,Intersection Related,30.22329479,Daylight,-97.84169244,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,45,BRUSH COUNTRY RD,NO DATA,Dry,Signal Light,Clear,Unknown If Worn,-10891687.380772885,3532284.719353796
12609367,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,15:42:00,1,0,2012,Tuesday,Pedalcyclist,Intersection,30.28978477,Daylight,-97.74140246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,0,W DEAN KEETON ST,398,Dry,Marked Lanes,Clear,Not Worn,-10880523.151267618,3540853.6241274383
12641867,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,21:13:00,1,0,2012,Thursday,Pedalcyclist,Intersection,30.37320328,"Dark, Lighted",-97.72640319,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Service/Frontage Road,On Roadway,50,US0183,NO DATA,Dry,Signal Light,Clear,"Worn, Not Damaged",-10878853.440168947,3551612.4154208614
12559151,True,False,Austin Police Department,True,False,No,0,0,0,4,1,Possible Injury,16:49:00,1,0,2012,Friday,Pedalcyclist,Intersection,30.26606478,Daylight,-97.76887246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Hillcrest",Main/Proper Lane,On Roadway,30,WILLIAM BARTON DR,NO DATA,Dry,None,Clear,"Worn, Damaged",-10883581.097679708,3537796.0416791313
12559271,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,13:02:00,1,0,2012,Monday,Pedalcyclist,Intersection Related,30.29560477,Daylight,-97.72339247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,E 38TH ST,898,Dry,Signal Light,Cloudy,Not Worn,-10878518.288351625,3541603.9536547614
12559293,False,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,15:21:00,1,0,2012,Tuesday,Pedalcyclist,Intersection Related,30.36410476,Daylight,-97.76276245,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,GREYSTONE DR,4018,Dry,Bike Lane,Clear,"Worn, Not Damaged",-10882900.934477765,3550438.5003760005
12609310,False,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,09:17:00,1,0,2012,Wednesday,Pedalcyclist,Intersection Related,30.26468258,Daylight,-97.74910943,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,Unknown,Main/Proper Lane,On Roadway,30,SAN ANTONIO ST,102,Dry,Signal Light,Cloudy,"Worn, Not Damaged",-10881381.087243576,3537617.8944676076
12712944,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,16:00:00,1,0,2012,Thursday,Pedalcyclist,Driveway Access,30.37743476,Daylight,-97.75342246,One Motor Vehicle - Turning Left,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,0,MESA DR,8501,Dry,Bike Lane,Clear,"Worn, Not Damaged",-10881861.21154695,3552158.4093489796
12609273,False,False,Austin Police Department,False,False,No,0,0,1,3,0,Non-Incapacitating Injury,13:30:00,1,0,2012,Sunday,Pedalcyclist,Driveway Access,30.43748947,Daylight,-97.8381948,One Motor Vehicle - Turning Left,One Vehicle Entering Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,60,RM0620,NO DATA,Dry,Marked Lanes,Clear,"Worn, Not Damaged",-10891298.025269106,3559909.90525218
12560378,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,19:06:00,1,0,2012,Monday,Pedalcyclist,Intersection Related,30.26244633,"Dark, Lighted",-97.7410236,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,0,SL0343,398,Dry,Crosswalk,Clear,Not Worn,-10880480.976765336,3537329.6768714855
12601359,False,False,Austin Police Department,True,False,No,0,0,0,2,1,Possible Injury,21:32:00,1,0,2012,Tuesday,Pedalcyclist,Intersection Related,30.21521479,"Dark, Lighted",-97.76879246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,40,SHERATON AVE,100,Dry,Signal Light,Clear,Not Worn,-10883572.192120444,3531243.8033200502
12575604,False,False,Austin Police Department,False,False,No,0,0,0,1,1,Possible Injury,17:32:00,1,0,2012,Wednesday,Pedalcyclist,Intersection Related,30.30026477,Daylight,-97.74621246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,W 31ST ST,1000,Dry,Stop Sign,Clear,Not Worn,-10881058.598018331,3542204.765068621
12575612,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,19:39:00,1,0,2012,Wednesday,Pedalcyclist,Intersection,30.27605478,"Dark, Lighted",-97.74843246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,35,W 12TH ST,800,Dry,Signal Light,Clear,Not Worn,-10881305.727287894,3539083.6944978293
12609409,False,False,Austin Police Department,True,False,No,0,0,0,0,1,Possible Injury,02:17:00,1,1,2012,Wednesday,Pedalcyclist,Intersection,30.38062476,"Dark, Lighted",-97.71594246,One Motor Vehicle - Other,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,0,METRIC BLVD,NO DATA,Wet,Signal Light,Rain,Not Worn,-10877688.95703202,3552570.035246242
12575491,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:34:00,1,0,2012,Saturday,Pedalcyclist,Intersection,30.24843051,Daylight,-97.76999678,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,40,SL0343,2057,Dry,Signal Light,Clear,"Worn, Unk Damage",-10883706.256409597,3535523.4066721974
12587785,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,19:04:00,1,0,2012,Wednesday,Pedalcyclist,Driveway Access,30.18935899,"Dark, Lighted",-97.76778658,One Motor Vehicle - Turning Left,One Vehicle Leaving Driveway,Entrance To Or Exit From Private Property Or Driveway,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,BLUFF SPRINGS RD,6582,Dry,None,Cloudy,Not Worn,-10883460.218071045,3527913.4720512656
12588178,False,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,19:48:00,1,0,2012,Wednesday,Pedalcyclist,Intersection,30.26217478,"Dark, Lighted",-97.71590247,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,25,WEBBERVILLE RD,2299,Dry,None,Clear,Not Worn,-10877684.505365582,3537294.678776988
12614556,False,False,Austin Police Department,True,False,No,0,0,1,0,0,Non-Incapacitating Injury,22:00:00,1,1,2012,Friday,Pedalcyclist,Intersection Related,30.26404478,Dawn,-97.72947247,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,ATTAYAC ST,601,Dry,None,Clear,Not Worn,-10879195.110855648,3537535.691369104
12629254,True,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,13:15:00,1,0,2012,Friday,Pedalcyclist,Intersection Related,30.23360863,Daylight,-97.74126543,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,0,IH0035,NO DATA,Dry,Signal Light,Clear,Not Worn,-10880507.897157794,3533613.536855711
12587778,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,00:19:00,1,0,2012,Saturday,Pedalcyclist,Intersection,30.30274477,"Dark, Lighted",-97.73815246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,0,GUADALUPE ST,3801,Dry,Signal Light,Clear,Not Worn,-10880161.362922538,3542524.5218406403
12588135,False,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,02:25:00,1,0,2012,Saturday,Pedalcyclist,Intersection,30.23879479,"Dark, Lighted",-97.75354246,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,0,S CONGRESS AVE,2401,Dry,Signal Light,Clear,Not Worn,-10881874.569885848,3534281.765509607
12588139,True,False,Austin Police Department,False,False,No,0,0,1,1,0,Non-Incapacitating Injury,17:39:00,1,0,2012,Saturday,Pedalcyclist,Non Intersection,30.19848619,Daylight,-97.75214796,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,30,SORRET TREE CT,2240,Dry,None,Clear,Not Worn,-10881719.334855936,3529088.992315007
12638460,False,False,Austin Police Department,True,False,No,0,0,0,1,1,Possible Injury,08:39:00,1,0,2012,Sunday,Pedalcyclist,Intersection,30.23246117,Daylight,-97.8764604,One Motor Vehicle - Going Straight,Not Applicable,Not Applicable,False,NONE,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,30,US0290,NO DATA,Dry,Stop Sign,Clear,Not Worn,-10895557.732376006,3533465.6931811855
12588047,False,False,Austin Police Department,True,False,No,0,0,1,1,0,Non-Incapacitating Injury,13:13:00,1,0,2012,Monday,Pedalcyclist,Intersection Related,30.40315475,Daylight,-97.70037247,One Motor Vehicle - Turning Right,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Hillcrest",Other (Explain In Narrative),On Roadway,30,BITTERN HOLW,NO DATA,Dry,Signal Light,Clear,Not Worn,-10875955.713673564,3555477.6051654764
12596673,True,False,Austin Police Department,True,False,No,0,0,1,2,0,Non-Incapacitating Injury,08:46:00,1,0,2012,Thursday,Pedalcyclist,Intersection,30.28131478,Daylight,-97.75838246,One Motor Vehicle - Turning Left,Not Applicable,Not Applicable,False,NONE,City Street,"Straight, Level",Main/Proper Lane,On Roadway,30,W LYNN ST,1301,Dry,Stop Sign,Cloudy,"Worn, Not Damaged",-10882413.356221288,3539761.7305361344
