Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Adjusted Average Daily Traffic Amount,Agency,At Intersection Flag,Average Daily Traffic Amount,Average Daily Traffic Year,Case ID,City,Construction Zone Flag,Construction Zone Workers Present Flag,County,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Total Injury Count,Crash Unknown Injury Count,Crash Year,Day of Week,First Harmful Event,Highway System,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Number of Lanes,Other Factor,Outside Shoulder Width on Divided Highway,Physical Feature 1,Population Group,Private Drive Flag,Property Damages,Right of Way Usual Width,Road Class,Roadway Alignment,Roadway Part,Roadway Relation,Roadway Type,Speed Limit,Street Name,Street Number,Surface Condition,Traffic Control Type,Weather Condition,Person Helmet,Person Type
12805704,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,12-1970952,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1200,1,0,2012,Sunday,Pedalcyclist,No Data,N/A,Driveway Access,30.2505259,Daylight,-97.74934528,One Motor Vehicle - Turning Left,No Data,One Vehicle Entering Driveway,No Data,Private Drive Or Road,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Grade",Main/Proper Lane,On Roadway,No Data,0,S CONGRESS AVE,1321,Dry,None,Clear,Not Worn,Pedalcyclist
12805345,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,12-200-0503,Austin,No,No,Travis,0,0,0,0,1,Possible Injury,800,1,1,2012,Wednesday,Pedalcyclist,No Data,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No Data,One Vehicle Leaving Driveway,No Data,In A Parking Lot,"250,000 Pop And Over",Yes,NONE,No Data,Non Trafficway,Unknown,Other (Explain In Narrative),Not Applicable,No Data,10,W MARTIN LUTHER KING JR BLVD,NO DATA,Dry,None,Cloudy,Not Worn,Pedalcyclist
12835312,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,122001383,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1721,1,1,2012,Wednesday,Pedalcyclist,No Data,W 38TH ST,Intersection,30.30274477,Daylight,-97.73815246,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,GUADALUPE ST,3801,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
12805382,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,122011420,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1755,1,0,2012,Thursday,Pedalcyclist,No Data,W 33RD ST,Intersection,30.30470477,Daylight,-97.75184246,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,KERBEY LN,3301,Dry,Stop Sign,Clear,"Worn, Not Damaged",Pedalcyclist
12805205,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,12-2041007,Austin,No,No,Travis,0,0,1,3,0,Non-Incapacitating Injury,1400,1,0,2012,Sunday,Pedalcyclist,No Data,W WILLIAM CANNON DR,Intersection Related,30.21683479,Daylight,-97.83423244,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,0,BANNOCKBURN DR,3998,Dry,Stop Sign,Cloudy,Not Worn,Pedalcyclist
12816731,No,No,No Data,"Department Of Public Safety, State Of Texas",TRUE,No Data,No Data,,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,741,1,0,2012,Monday,Pedalcyclist,No Data,E 15TH ST,Intersection,30.27558478,Daylight,-97.73481246,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,RED RIVER ST,1499,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
12819682,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,122071631,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,2010,1,0,2012,Wednesday,Pedalcyclist,No Data,W 34TH ST,Intersection Related,30.30033477,Daylight,-97.73968246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,0,GUADALUPE ST,3401,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
12819801,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,122080857,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1255,1,0,2012,Thursday,Pedalcyclist,No Data,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Private Drive Or Road,"250,000 Pop And Over",No,NONE,No Data,Non Trafficway,"Straight, Level",Other (Explain In Narrative),Not Applicable,No Data,0,E RIVERSIDE DR,NO DATA,Dry,Other (Explain In Narrative),Clear,Unknown If Worn,Pedalcyclist
12819814,No,No,160919,Austin Police Department,TRUE,160919,2014,12-2081712,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,2111,1,0,2012,Thursday,Pedalcyclist,Interstate,E WILLIAM CANNON DR,Intersection Related,30.19035979,"Dark, Lighted",-97.77059653,One Motor Vehicle - Going Straight,6,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,NONE,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",50,IH0035,NO DATA,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
12840884,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,122092132,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,2307,1,1,2012,Friday,Pedalcyclist,No Data,EMERALD WOOD DR,Intersection Related,30.21362479,"Dark, Lighted",-97.78047246,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,ABERDEEN DR,5199,Dry,None,Clear,Unknown If Worn,Pedalcyclist
12828608,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,122121574,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1837,1,0,2012,Monday,Pedalcyclist,No Data,STARSTREAK DR,Intersection,30.19728479,Daylight,-97.77841246,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,EBERHART LN,122,Dry,None,Clear,"Worn, Unk Damage",Pedalcyclist
12828619,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,12-2132004,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,2228,1,0,2012,Tuesday,Pedalcyclist,No Data,N/A,Non Intersection,30.22079479,"Dark, Lighted",-97.79406245,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,MANCHACA RD,5100,Dry,Center Stripe/Divider,Clear,Not Worn,Pedalcyclist
12850446,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,122131710,Austin,No,No,Travis,0,0,1,2,0,Non-Incapacitating Injury,1951,1,0,2012,Tuesday,Pedalcyclist,No Data,AIRPORT BLVD,Intersection,30.30483477,Daylight,-97.71590247,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,Unknown,Main/Proper Lane,On Roadway,No Data,45,E 46TH ST,NO DATA,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
12828503,Yes,No,172066,Austin Police Department,FALSE,172066,2014,12-2140495,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,824,1,0,2012,Wednesday,Pedalcyclist,Interstate,N/A,Non Intersection,30.32076336,Daylight,-97.70700568,One Motor Vehicle - Going Straight,8,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,NONE,300,Interstate,"Curve, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",45,IH0035,NO DATA,Dry,Yield Sign,Clear,Unknown If Worn,Pedalcyclist
12828406,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,122150952,Austin,No,No,Travis,0,0,1,2,0,Non-Incapacitating Injury,1252,1,0,2012,Thursday,Pedalcyclist,No Data,W 6TH ST,Intersection,30.26805478,Daylight,-97.74281246,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,CONGRESS AVE,599,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
12879946,No,No,22775,Austin Police Department,TRUE,22775,2014,12-2160442,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,757,1,0,2012,Friday,Pedalcyclist,State Loop,OAK SPRINGS DR,Intersection,30.27356299,Daylight,-97.69790834,One Motor Vehicle - Turning Right,4,Not Applicable,2,Not Applicable,"250,000 Pop And Over",No,NONE,160,US & State Highways,"Straight, Hillcrest",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",45,SL0111,1149,Dry,Marked Lanes,Clear,"Worn, Damaged",Pedalcyclist
12932906,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,12-2171436,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1806,1,3,2012,Saturday,Pedalcyclist,No Data,UNKNOWN,Intersection,30.27623478,Daylight,-97.70431245,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,E 12TH ST,3000,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
12885527,Yes,No,26658,Austin Police Department,FALSE,26658,2014,,Austin,No,No,Travis,0,0,1,0,1,Non-Incapacitating Injury,1210,2,0,2012,Sunday,Pedalcyclist,Ranch To Mkt,N/A,Non Intersection,30.33402857,Daylight,-97.73812153,One Motor Vehicle - Going Straight,4,Not Applicable,0,Not Applicable,"250,000 Pop And Over",No,NONE,70,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",35,RM2222,1983,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
12878703,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,122190477,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,830,1,0,2012,Monday,Pedalcyclist,No Data,MEARNS MEADOW BLVD,Intersection,30.36697476,Daylight,-97.70061247,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,RUTLAND DR,1004,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
12839825,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,122200716,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1040,1,0,2012,Tuesday,Pedalcyclist,No Data,AIRPORT BLVD,Intersection Related,30.27355807,Daylight,-97.69794945,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,OAK SPRINGS DR,3292,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
12839592,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,12-2220633,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,932,1,0,2012,Thursday,Pedalcyclist,No Data,UNKNOWN,Intersection,30.30996477,Daylight,-97.74006246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,W 42ND ST,1000,Dry,None,Clear,Not Worn,Pedalcyclist
12878783,No,No,172066,Austin Police Department,TRUE,172066,2014,122221425,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,1739,1,1,2012,Thursday,Pedalcyclist,Interstate,SS0069,Intersection,30.30949526,Daylight,-97.71035288,One Motor Vehicle - Turning Left,8,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,NONE,300,Interstate,"Straight, Level",Service/Frontage Road,On Roadway,"4 Or More Lanes, Divided",50,IH0035,NO DATA,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
12839484,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,122231516,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1651,1,0,2012,Friday,Pedalcyclist,No Data,SAN JACINTO BLVD,Intersection Related,30.29099477,Daylight,-97.73475246,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,DUVAL ST,NO DATA,Dry,Signal Light,Clear,"Worn, Not Damaged",Pedalcyclist
12839520,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,122241283,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1702,1,0,2012,Saturday,Pedalcyclist,No Data,RIO GRANDE ST,Intersection,30.28793478,Daylight,-97.74463246,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,W 24TH ST,700,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
12848139,No,No,14685,Austin Police Department,TRUE,14685,2014,122250423,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,325,1,1,2012,Sunday,Pedalcyclist,Farm To Market,SL0111,Intersection,30.28312424,"Dark, Lighted",-97.70035514,One Motor Vehicle - Turning Right,4,Not Applicable,0,Not Applicable,"250,000 Pop And Over",No,NONE,100,Farm To Market,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",45,FM0969,1901,Dry,None,Clear,Not Worn,Pedalcyclist
12848305,No,No,29839,Austin Police Department,TRUE,29839,2014,122251895,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,2145,1,1,2012,Sunday,Pedalcyclist,State Loop,W RUNDBERG LN,Intersection Related,30.3630463,"Dark, Lighted",-97.69702522,One Motor Vehicle - Going Straight,4,Not Applicable,0,Not Applicable,"250,000 Pop And Over",No,NONE,125,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",0,SL0275,NO DATA,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
12848133,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,122261357,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1726,1,0,2012,Monday,Pedalcyclist,No Data,N/A,Driveway Access,30.28061478,Daylight,-97.74198246,One Motor Vehicle - Turning Right,No Data,One Vehicle Entering Driveway,No Data,Private Drive Or Road,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Other (Explain In Narrative),On Roadway,No Data,35,GUADALUPE ST,1800,Dry,None,Clear,Not Worn,Pedalcyclist
12848185,No,No,4300,Austin Police Department,FALSE,4300,2014,12-2281415,Austin,Yes,No,Travis,0,1,0,2,0,Incapacitating Injury,1805,1,0,2012,Wednesday,Pedalcyclist,US Highway,N/A,Non Intersection,30.32970894,Daylight,-97.63866607,One Motor Vehicle - Going Straight,6,Construction - Within Posted Road Construction Zone (Not Related To Crash),10,Not Applicable,"250,000 Pop And Over",No,BICYCLE,400,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",55,US0290,NO DATA,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
12848409,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,122290055,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,2230,1,1,2012,Wednesday,Pedalcyclist,No Data,N/A,Non Intersection,30.32562351,"Dark, Lighted",-97.72653448,One Motor Vehicle - Going Straight,No Data,Swerved Or Veered-Reason Not Specified,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,Interstate,"Straight, Level",Main/Proper Lane,On Roadway,No Data,40,N LAMAR BLVD,NO DATA,Dry,Marked Lanes,Clear,"Worn, Unk Damage",Pedalcyclist
12848180,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,12-2290545,Austin,Yes,Yes,Travis,0,0,0,1,1,Possible Injury,831,1,0,2012,Thursday,Pedalcyclist,No Data,UNKNOWN,Intersection Related,30.30268477,Daylight,-97.74471246,One Motor Vehicle - Going Straight,No Data,Construction - Within Posted Road Construction Zone (Not Related To Crash),No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,Interstate,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,W 34TH ST,1000,Dry,Signal Light,Clear,Not Worn,Pedalcyclist
12848460,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,122300005,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1,1,0,2012,Friday,Pedalcyclist,No Data,N/A,Non Intersection,30.34835668,"Dark, Unknown Lighting",-97.73566622,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,0,BURNET RD,7227,Dry,Marked Lanes,Clear,Not Worn,Pedalcyclist
12885534,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,122301713,Austin,No,No,Travis,0,0,0,1,0,Not Injured,1946,0,1,2012,Friday,Pedalcyclist,No Data,UNKNOWN,Intersection Related,30.21424316,Daylight,-97.79501915,One Motor Vehicle - Turning Right,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,No Data,0,KINGS HWY,5597,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
12863606,No,No,29839,Austin Police Department,FALSE,29839,2014,122310902,Austin,No,No,Travis,0,0,0,2,1,Possible Injury,1151,1,0,2012,Saturday,Pedalcyclist,State Loop,N/A,Driveway Access,30.36626781,Daylight,-97.69518614,One Motor Vehicle - Turning Right,4,One Vehicle Entering Driveway,0,Private Drive Or Road,"250,000 Pop And Over",No,NONE,125,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Undivided",45,SL0275,9675,Dry,None,Cloudy,Not Worn,Pedalcyclist
12864561,Yes,No,122507,Austin Police Department,TRUE,122507,2014,122311004,Austin,No,No,Travis,0,1,0,1,0,Incapacitating Injury,1258,1,0,2012,Saturday,Pedalcyclist,US Highway,SL0360,Intersection,30.38954926,Daylight,-97.74504852,One Motor Vehicle - Going Straight,6,Not Applicable,10,Not Applicable,"250,000 Pop And Over",No,NONE,260,US & State Highways,"Straight, Level",Main/Proper Lane,On Roadway,"4 Or More Lanes, Divided",0,US0183,NO DATA,Wet,Flashing Red Light,Rain,"Worn, Not Damaged",Pedalcyclist
12864513,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,122351808,Austin,No,No,Travis,0,1,0,2,0,Incapacitating Injury,2105,1,0,2012,Wednesday,Pedalcyclist,No Data,N/A,Driveway Access,30.24344233,"Dark, Lighted",-97.75195526,One Motor Vehicle - Turning Left,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,CERNTO BICYCLE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,CONGRESS AVE S,2102,Dry,None,Clear,"Worn, Not Damaged",Pedalcyclist
12870282,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,122352152,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,2353,1,0,2012,Wednesday,Pedalcyclist,No Data,N/A,Non Intersection,30.26237289,"Dark, Not Lighted",-97.7246249,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,30,E 6TH ST,1691,Dry,None,Clear,"Worn, Not Damaged",Pedalcyclist
13027342,Yes,No,No Data,Austin Police Department,TRUE,No Data,No Data,12-2350756,Austin,No,No,Travis,0,0,0,1,1,Possible Injury,1110,1,0,2012,Wednesday,Pedalcyclist,No Data,W 23RD ST,Intersection Related,30.28664478,Daylight,-97.74477246,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,0,RIO GRANDE ST,2299,Dry,Other (Explain In Narrative),Clear,Not Worn,Pedalcyclist
12908625,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,12-2361067,Austin,No,No,Travis,0,0,1,2,0,Non-Incapacitating Injury,1510,1,0,2012,Thursday,Pedalcyclist,No Data,N/A,Driveway Access,30.28135268,Daylight,-97.74166547,One Motor Vehicle - Turning Left,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,Unknown,Main/Proper Lane,On Roadway,No Data,0,GUADALUPE ST,1845,Dry,None,Clear,Not Worn,Pedalcyclist
12870442,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,12-2371494,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1756,1,0,2012,Friday,Pedalcyclist,No Data,N/A,Driveway Access,30.23220541,Daylight,-97.73670098,One Motor Vehicle - Turning Left,No Data,One Vehicle Entering Driveway,No Data,Entrance To Or Exit From Private Property Or Driveway,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,E OLTORF ST,NO DATA,Dry,None,Clear,Not Worn,Pedalcyclist
12908624,No,No,No Data,Austin Police Department,FALSE,No Data,No Data,12-2381499,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1824,1,0,2012,Saturday,Pedalcyclist,No Data,N/A,Non Intersection,30.24800714,Daylight,-97.75042336,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,Unknown,Main/Proper Lane,On Roadway,No Data,0,MONROE ST W,113,Dry,None,Clear,Not Worn,Pedalcyclist
12864428,Yes,No,No Data,Austin Police Department,FALSE,No Data,No Data,122400078,Austin,No,No,Travis,0,0,1,0,0,Non-Incapacitating Injury,50,1,3,2012,Monday,Pedalcyclist,No Data,N/A,Non Intersection,30.30041977,Unknown,-97.71308747,One Motor Vehicle - Going Straight,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,40,AIRPORT BLVD,4400,Dry,Marked Lanes,Clear,Unknown If Worn,Pedalcyclist
12948208,No,No,No Data,Austin Police Department,TRUE,No Data,No Data,122401217,Austin,No,No,Travis,0,0,1,1,0,Non-Incapacitating Injury,1620,1,0,2012,Monday,Pedalcyclist,No Data,CAROLYN AVE,Intersection,30.29689477,Daylight,-97.73093246,One Motor Vehicle - Turning Left,No Data,Not Applicable,No Data,Not Applicable,"250,000 Pop And Over",No,NONE,No Data,City Street,"Straight, Level",Main/Proper Lane,On Roadway,No Data,35,DUVAL ST,3501,Dry,Stop Sign,Clear,Not Worn,Pedalcyclist
